YEAR,STATE,RATE,DEATHS,URL
2015,RI,9.8,142,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2015,SC,15.5,886,/nchs/pressroom/states/southcarolina/southcarolina.htm
2015,SD,7.4,79,/nchs/pressroom/states/southdakota/southdakota.htm
2015,TN,14.4,"1,090",/nchs/pressroom/states/tenessee/tennessee.htm
2015,TX,16.1,"4,052",/nchs/pressroom/states/texas/texas.htm
2015,UT,15.6,363,/nchs/pressroom/states/utah/utah.htm
2015,VT,4.5,39,/nchs/pressroom/states/vermont/vermont.htm
2015,VA,16.1,"1,470",/nchs/pressroom/states/virginia/virginia.htm
2015,WA,5.9,474,/nchs/pressroom/states/washington/washington.htm
2015,WV,20.4,510,/nchs/pressroom/states/westvirginia/westvirginia.htm
2015,WI,13.7,996,/nchs/pressroom/states/wisconsin/wisconsin.htm
2015,WY,13.3,86,/nchs/pressroom/states/wyoming/wyoming.htm
2014,AL,18.2,"1,011",/nchs/pressroom/states/alabama/alabama.htm
2014,AK,10.1,45,/nchs/pressroom/states/alaska/alaska.htm
2014,AZ,4.1,325,/nchs/pressroom/states/arizona/arizona.htm
2014,AR,19.2,672,/nchs/pressroom/states/arkansas/arkansas.htm
2014,CA,7.7,"3,119",/nchs/pressroom/states/california/california.htm
2014,CO,8.5,448,/nchs/pressroom/states/colorado/colorado.htm
2014,CT,12.9,605,/nchs/pressroom/states/connecticut/connecticut.htm
2014,DE,14.8,173,/nchs/pressroom/states/delaware/delaware.htm
2014,FL,10.6,"3,076",/nchs/pressroom/states/florida/florida.htm
2014,GA,18.5,"1,742",/nchs/pressroom/states/georgia/georgia.htm
2014,HI,11.8,220,/nchs/pressroom/states/hawaii/hawaii.htm
2014,ID,8,137,/nchs/pressroom/states/idaho/idaho.htm
2014,IL,17.2,"2,517",/nchs/pressroom/states/illinois/illinois.htm
2014,IN,18.7,"1,392",/nchs/pressroom/states/indiana/indiana.htm
2014,IA,7.6,313,/nchs/pressroom/states/iowa/iowa.htm
2014,KS,16.6,569,/nchs/pressroom/states/kansas/kansas.htm
2014,KY,19.5,968,/nchs/pressroom/states/kentucky/kentucky.htm
2014,LA,24.9,"1,217",/nchs/pressroom/states/louisiana/louisiana.htm
2014,ME,11.7,223,/nchs/pressroom/states/maine/maine.htm
2014,MD,11.5,751,/nchs/pressroom/states/maryland/maryland.htm
2014,MA,14.5,"1,228",/nchs/pressroom/states/massachusetts/massachusetts.htm
2014,MI,15.2,"1,853",/nchs/pressroom/states/michigan/michigan.htm
2014,MN,10.4,676,/nchs/pressroom/states/minnesota/minnesota.htm
2014,MS,21.3,701,/nchs/pressroom/states/mississippi/mississippi.htm
2014,MO,19.6,"1,452",/nchs/pressroom/states/missouri/missouri.htm
2014,MT,9.7,125,/nchs/pressroom/states/montana/montana.htm
2014,NE,11.5,265,/nchs/pressroom/states/nebraska/nebraska.htm
2014,NV,12.8,365,/nchs/pressroom/states/nevada/nevada.htm
2014,NH,10.2,167,/nchs/pressroom/states/newhampshire/newhampshire.htm
2014,NJ,13.8,"1,502",/nchs/pressroom/states/newjersey/newjersey.htm
2014,NM,11.3,267,/nchs/pressroom/states/newmexico/newmexico.htm
2014,NY,9.3,"2,207",/nchs/pressroom/states/newyork/newyork.htm
2014,NC,16.3,"1,791",/nchs/pressroom/states/northcarolina/northcarolina.htm
2014,ND,11,104,/nchs/pressroom/states/northdakota/northdakota.htm
2014,OH,14.1,"2,002",/nchs/pressroom/states/ohio/ohio.htm
2014,OK,14.2,604,/nchs/pressroom/states/oklahoma/oklahoma.htm
2014,OR,7.7,378,/nchs/pressroom/states/oregon/oregon.htm
2014,PA,15.7,"2,798",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2014,RI,9.4,135,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2014,SC,15.1,837,/nchs/pressroom/states/southcarolina/southcarolina.htm
2014,SD,6.5,72,/nchs/pressroom/states/southdakota/southdakota.htm
2014,TN,14.1,"1,036",/nchs/pressroom/states/tenessee/tennessee.htm
2014,TX,16.5,"4,008",/nchs/pressroom/states/texas/texas.htm
2014,UT,17.2,393,/nchs/pressroom/states/utah/utah.htm
2014,VT,4.5,37,/nchs/pressroom/states/vermont/vermont.htm
2014,VA,17.6,"1,553",/nchs/pressroom/states/virginia/virginia.htm
2014,WA,6.2,481,/nchs/pressroom/states/washington/washington.htm
2014,WV,19.6,479,/nchs/pressroom/states/westvirginia/westvirginia.htm
2014,WI,13.5,980,/nchs/pressroom/states/wisconsin/wisconsin.htm
2014,WY,12.2,78,/nchs/pressroom/states/wyoming/wyoming.htm
2005,AL,22.1,"1,036",/nchs/pressroom/states/alabama/alabama.htm
2005,AK,10.5,38,/nchs/pressroom/states/alaska/alaska.htm
2005,AZ,10.5,608,/nchs/pressroom/states/arizona/arizona.htm
2005,AR,20.6,624,/nchs/pressroom/states/arkansas/arkansas.htm
2005,CA,7.7,"2,482",/nchs/pressroom/states/california/california.htm
2005,CO,12.5,470,/nchs/pressroom/states/colorado/colorado.htm
2005,CT,13.7,580,/nchs/pressroom/states/connecticut/connecticut.htm
2005,DE,14.7,128,/nchs/pressroom/states/delaware/delaware.htm
2005,FL,10.5,"2,416",/nchs/pressroom/states/florida/florida.htm
2005,GA,21.2,"1,520",/nchs/pressroom/states/georgia/georgia.htm
2005,HI,10.5,150,/nchs/pressroom/states/hawaii/hawaii.htm
2005,ID,8.2,110,/nchs/pressroom/states/idaho/idaho.htm
2005,IL,18.9,"2,402",/nchs/pressroom/states/illinois/illinois.htm
2005,IN,20.3,"1,284",/nchs/pressroom/states/indiana/indiana.htm
2005,IA,6.4,250,/nchs/pressroom/states/iowa/iowa.htm
2005,KS,16.9,517,/nchs/pressroom/states/kansas/kansas.htm
2005,KY,21.9,912,/nchs/pressroom/states/kentucky/kentucky.htm
2005,LA,27.7,"1,187",/nchs/pressroom/states/louisiana/louisiana.htm
2005,ME,15.9,250,/nchs/pressroom/states/maine/maine.htm
2005,MD,14.1,752,/nchs/pressroom/states/maryland/maryland.htm
2005,MA,19.1,"1,410",/nchs/pressroom/states/massachusetts/massachusetts.htm
2005,MI,16.2,"1,681",/nchs/pressroom/states/michigan/michigan.htm
2005,MN,12.3,669,/nchs/pressroom/states/minnesota/minnesota.htm
2005,MS,23.7,667,/nchs/pressroom/states/mississippi/mississippi.htm
2005,MO,18.3,"1,156",/nchs/pressroom/states/missouri/missouri.htm
2005,MT,10.2,109,/nchs/pressroom/states/montana/montana.htm
2005,NE,12.3,245,/nchs/pressroom/states/nebraska/nebraska.htm
2005,NV,22,438,/nchs/pressroom/states/nevada/nevada.htm
2005,NH,13.1,173,/nchs/pressroom/states/newhampshire/newhampshire.htm
2005,NJ,17.1,"1,597",/nchs/pressroom/states/newjersey/newjersey.htm
2005,NM,13,239,/nchs/pressroom/states/newmexico/newmexico.htm
2005,NY,11.4,"2,360",/nchs/pressroom/states/newyork/newyork.htm
2005,NC,18.6,"1,561",/nchs/pressroom/states/northcarolina/northcarolina.htm
2005,ND,7.9,67,/nchs/pressroom/states/northdakota/northdakota.htm
2005,OH,15.2,"1,902",/nchs/pressroom/states/ohio/ohio.htm
2005,OK,15.3,564,/nchs/pressroom/states/oklahoma/oklahoma.htm
2005,OR,7.4,295,/nchs/pressroom/states/oregon/oregon.htm
2005,PA,19.8,"3,108",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2005,RI,11.8,156,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2005,SC,19.6,823,/nchs/pressroom/states/southcarolina/southcarolina.htm
2005,SD,5.8,55,/nchs/pressroom/states/southdakota/southdakota.htm
2005,TN,11.9,719,/nchs/pressroom/states/tenessee/tennessee.htm
2005,TX,14.9,"2,729",/nchs/pressroom/states/texas/texas.htm
2005,UT,10.3,177,/nchs/pressroom/states/utah/utah.htm
2005,VT,7.7,52,/nchs/pressroom/states/vermont/vermont.htm
2005,VA,18.4,"1,277",/nchs/pressroom/states/virginia/virginia.htm
2005,WA,7.5,450,/nchs/pressroom/states/washington/washington.htm
2005,WV,20.4,442,/nchs/pressroom/states/westvirginia/westvirginia.htm
2005,WI,15,930,/nchs/pressroom/states/wisconsin/wisconsin.htm
2005,WY,13.6,66,/nchs/pressroom/states/wyoming/wyoming.htm
